source,title,author,published,link,tags,summary
bhis,WEBCAST: Stop Sucking at Wireless,BHIS,"Mon, 09 Apr 2018 16:02:31 +0000",https://www.blackhillsinfosec.com/webcast-stop-sucking-at-wireless/,"Author, Blue Team, Jordan Drysdale, Kent Ickler, Webcasts, AD Best Practices, webcast, Wireless, Wireless Blue Team, Wireless Defense, Wireless NEtworks","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/04-03-18-title.jpg"" width=""1600"" /></p>
<p>Jordan Drysdale &#38; Kent Ickler// Jordan and Kent are back with more blue team madness! The shameless duo continue their efforts to wrangle decades old attacks against wireless networks. The [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-stop-sucking-at-wireless/"">WEBCAST: Stop Sucking at Wireless</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,New Toy Alert: A Quick Review of Keysy,BHIS,"Thu, 05 Apr 2018 15:47:46 +0000",https://www.blackhillsinfosec.com/new-toy-alert-a-quick-review-of-keysy/,"Fun & Games, Informational, Physical, Keysy, Physical Pentest, Physical Pentesting, RFID, tools","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""836"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/Keysy-2.jpg"" width=""1254"" /></p>
<p>Rick Wisser// Here at BHIS we are always on the lookout for new toys. Especially if we can use them during a pentest. As a pentester, we all have a [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/new-toy-alert-a-quick-review-of-keysy/"">New Toy Alert: A Quick Review of Keysy</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Intro to Cryptocurrency and How to Secure Your Coins,BHIS,"Tue, 03 Apr 2018 15:06:17 +0000",https://www.blackhillsinfosec.com/intro-to-cryptocurrency-and-how-to-secure-your-coins/,"Author, Beau Bullock, How-To, Informational, Bitcoin, cryptocurrencies, Cryptocurrency, cryptocurrency wallet","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""480"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/cryptocurrency.jpg"" width=""800"" /></p>
<p>Beau Bullock// Overview This blog post is meant to serve as a basic introduction to the world of cryptocurrencies. With cryptocurrencies making their way into mainstream news outlets I am [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/intro-to-cryptocurrency-and-how-to-secure-your-coins/"">Intro to Cryptocurrency and How to Secure Your Coins</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Hard Part of the Alphabet,BHIS,"Thu, 29 Mar 2018 15:19:06 +0000",https://www.blackhillsinfosec.com/the-hard-part-of-the-alphabet/,"Fun & Games, BHIS, Black Hills Information Security","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1600"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/easter.jpg"" width=""1200"" /></p>
<p>Melisa Wachs// Many of you have met John, so I thought you’d enjoy this posh little gem I dug up. This picture was taken in our first home, and although I [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/the-hard-part-of-the-alphabet/"">The Hard Part of the Alphabet</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Non-Attrib Starterpack!,BHIS,"Mon, 26 Mar 2018 15:37:47 +0000",https://www.blackhillsinfosec.com/the-non-attrib-starterpack/,"Author, External/Internal, Jordan Drysdale, Phishing, Red Team, Burner Devices, Digital Ocean, non-attrib, privacy, Tracfone","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""707"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/bw.jpg"" width=""1061"" /></p>
<p>Jordan Drysdale // Let’s start this post at Walmart. Yes, the visit may be attributable against the purchaser via security camera footage retrieved by warrant, so hand your wife/husband/confidant/whomever a [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/the-non-attrib-starterpack/"">The Non-Attrib Starterpack!</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Build a Command & Control Infrastructure with Digital Ocean: C2K Revamped,BHIS,"Thu, 22 Mar 2018 14:11:41 +0000",https://www.blackhillsinfosec.com/how-to-build-a-command-control-infrastructure-with-digital-ocean-c2k-revamped/,"C2, External/Internal, General InfoSec Tips & Tricks, How-To, InfoSec 201, InfoSec 301, Red Team, Red Team Tools, Social Engineering, C2 Infrastructure, C2K, command and control, Digital Ocean","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""483"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/BLOG_Kaganc2krevamped.png"" width=""724"" /></p>
<p>Lee Kagan* // Expanding upon the previous post in this series, I decided to rewrite C2K (find it here) to change its behavior and options for the user. In this [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/how-to-build-a-command-control-infrastructure-with-digital-ocean-c2k-revamped/"">How to Build a Command &#038; Control Infrastructure with Digital Ocean: C2K Revamped</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"PSA: It’s 10PM, Do You Know Where Your Lync Servers Are?",BHIS,"Mon, 19 Mar 2018 15:26:23 +0000",https://www.blackhillsinfosec.com/psa-its-10pm-do-you-know-where-your-lync-servers-are/,"Author, Brian Fehrman, General InfoSec Tips & Tricks, Informational, external engagement, Lync, Lync server","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""483"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/iStock-686191712.jpg"" width=""724"" /></p>
<p>Brian Fehrman// Microsoft Lync servers have been a staple of my external engagements for the past six months or so. I have found a Lync server on all of those [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/psa-its-10pm-do-you-know-where-your-lync-servers-are/"">PSA: It&#8217;s 10PM, Do You Know Where Your Lync Servers Are?</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,BHIS Caption This #2 Responses,BHIS,"Fri, 16 Mar 2018 13:32:20 +0000",https://www.blackhillsinfosec.com/bhiscaptionthis2/,"Fun & Games, BHIScaptionthis, Clowns, GifTweets","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""512"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/Screen-Shot-2018-03-16-at-8.14.35-AM.png"" width=""512"" /></p>
<p>If you follow us on Twitter, you might have noticed we started #BHIScaptionthis on Fridays. There were so many good responses last week that we thought we’d put them all [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bhiscaptionthis2/"">BHIS Caption This #2 Responses</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Small and Medium Business Security Strategies:  Part 3,BHIS,"Thu, 15 Mar 2018 14:00:40 +0000",https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-3-inventory-part-2-software/,"Author, How-To, Informational, InfoSec 101, Jordan Drysdale, INFOSEC 301 CRITICAL CONTROLS, it security, Small Business","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1500"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/01/SMB-3.jpg"" width=""2100"" /></p>
<p>Jordan Drysdale // Blurb: A few of us have discussed the stress that small and medium business proprietors and operators feel these days. We want to help stress you out [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-3-inventory-part-2-software/"">Small and Medium Business Security Strategies:  Part 3</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"WEBCAST: Tweets, Beats, and Sheets: C2 over Social Media",BHIS,"Mon, 12 Mar 2018 16:03:18 +0000",https://www.blackhillsinfosec.com/webcast-tweets-beats-and-sheets-c2-over-social-media/,"C2, Webcasts, Python, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/00281_03122018_WEBCAST_TweetsBeatsAndSheets.png"" width=""1280"" /></p>
<p>Dakota Nelson// The modern internet&#8217;s got a lot of places to hide. In this webcast, join Dakota as he shows how you can establish C2 channels and issue commands to [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-tweets-beats-and-sheets-c2-over-social-media/"">WEBCAST: Tweets, Beats, and Sheets: C2 over Social Media</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Build a Better Relationship With Your C-level Regarding Information Security,BHIS,"Mon, 05 Mar 2018 16:36:31 +0000",https://www.blackhillsinfosec.com/build-better-relationship-c-level-regarding-information-security/,"How-To, InfoSec 101, c-level, c-Suite, information security, infosec, infosec 101","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""251"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/CISO-Image.jpeg"" width=""201"" /></p>
<p>Josh Thomas // Editor&#8217;s Note: Recently on Twitter, we asked our followers “What&#8217;s the hardest thing to get your C-level to understand regarding security?” The answers came in like a roaring [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/build-better-relationship-c-level-regarding-information-security/"">How to Build a Better Relationship With Your C-level Regarding Information Security</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,PowerShell w/o PowerShell Simplified,BHIS,"Thu, 01 Mar 2018 15:29:22 +0000",https://www.blackhillsinfosec.com/powershell-w-o-powershell-simplified/,"Author, Brian Fehrman, How-To, Informational, InfoSec 101, Application Whitelisting Software, AWS, PowerShell","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/03/00278_03012018_PowerShellSimplified2.png"" width=""1280"" /></p>
<p>Brian Fehrman // In a previous post, titled PowerShell without PowerShell, we showed you how you can bypass Application Whitelisting Software (AWS), PowerShell restrictions/monitoring, and Command Prompt restrictions. In some [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/powershell-w-o-powershell-simplified/"">PowerShell w/o PowerShell Simplified</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,504 VSAgent Usage Instructions,BHIS,"Mon, 26 Feb 2018 15:27:07 +0000",https://www.blackhillsinfosec.com/504-vsagent-usage-instructions/,"Author, How-To, Informational, Jordan Drysdale, Digital Ocean, SANS SEC504, vsagent","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/10/00277_02262018_504VSAgentUsage.png"" width=""1280"" /></p>
<p>Jordan Drysdale// HERE IT IS! Finally! For the vsagent from SANS SEC504 (only the finest InfoSec course the world has ever seen!): this is a Q&#38;D deployment guide for the [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/504-vsagent-usage-instructions/"">504 VSAgent Usage Instructions</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Tales from the Network Threat Hunting Trenches,BHIS,"Thu, 22 Feb 2018 15:38:06 +0000",https://www.blackhillsinfosec.com/webcast-tales-network-threat-hunting-trenches/,"Author, Blue Team Tools, Hunt Teaming, John Strand, Webcasts, Active Countermeasures, AI Hunter, bro, free tools, RITA, threat hunting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/02/00276_02222018_WEBCAST_TalesNetworkThreatHuntingTrenches.png"" width=""1280"" /></p>
<p>John Strand// In this webcast, John walks through a couple of cool things we&#8217;ve found useful in some recent network hunt teams. He also shares some of our techniques and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-tales-network-threat-hunting-trenches/"">WEBCAST: Tales from the Network Threat Hunting Trenches</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,When Infosec and Weed Collide: Handling Administrative Actions Safely,BHIS,"Tue, 20 Feb 2018 15:29:33 +0000",https://www.blackhillsinfosec.com/infosec-weed-collide-handling-administrative-actions-safely/,"Author, Brian King, Informational, News, Web App, audit, authentication, government, legal, ohio, potheads, webapp, webapp test","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/10/00275_02202018_WhenInfosecAndWeedCollide.png"" width=""1280"" /></p>
<p>BB King//* The state of Ohio recently validated a webapp pentest finding that sometimes goes overlooked. It relates to the details of administrative functions, how they can be abused, and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/infosec-weed-collide-handling-administrative-actions-safely/"">When Infosec and Weed Collide: Handling Administrative Actions Safely</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Scan Millions of IPv4 Addresses for Vulnerabilities,BHIS,"Thu, 15 Feb 2018 16:38:43 +0000",https://www.blackhillsinfosec.com/scan-millions-ipv4-addresses-vulnerabilities/,"Author, External/Internal, How-To, Jordan Drysdale, Web App, Digital Ocean, Nessus, Vulnerability Scanning","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""240"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/02/giphy-6.gif"" width=""560"" /></p>
<p>Jordan Drysdale// Some days are not like others. Some days, you might get tasked with scanning a million IP addresses. Here’s how I did it: Let’s go through some finer [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/scan-millions-ipv4-addresses-vulnerabilities/"">How to Scan Millions of IPv4 Addresses for Vulnerabilities</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Gathering Proximity Card Credentials: The Wiegotcha,BHIS,"Mon, 12 Feb 2018 15:29:59 +0000",https://www.blackhillsinfosec.com/gathering-proximity-card-credentials-wiegotcha/,"Author, David Fletcher, How-To, Physical, physical pen test, physical pen testing, Physical Pentest, raspberry Pi, RFID, Wiegotcha","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""418"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/02/wegotcha.png"" width=""618"" /></p>
<p>David Fletcher// There are a number of items that I watch on eBay. Included in that group are long-range proximity card readers. As it turns out, I was recently able [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/gathering-proximity-card-credentials-wiegotcha/"">Gathering Proximity Card Credentials: The Wiegotcha</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
