source,title,author,published,year,month,link,tags,summary
bhis,when infosec and weed collide: handling administrative actions safely,BHIS,2018-02-20 15:29:33+00:00,2018,2,https://www.blackhillsinfosec.com/infosec-weed-collide-handling-administrative-actions-safely/,"author, brian king, informational, news, web app, audit, authentication, government, legal, ohio, potheads, webapp, webapp test","bb king//* the state of ohio recently validated a webapp pentest finding that sometimes goes overlooked. it relates to the details of administrative functions, how they can be abused, and […]"
bhis,how to scan millions of ipv4 addresses for vulnerabilities,BHIS,2018-02-15 16:38:43+00:00,2018,2,https://www.blackhillsinfosec.com/scan-millions-ipv4-addresses-vulnerabilities/,"author, external/internal, how-to, jordan drysdale, web app, digital ocean, nessus, vulnerability scanning","jordan drysdale// some days are not like others. some days, you might get tasked with scanning a million ip addresses. here’s how i did it: let’s go through some finer […]"
bhis,gathering proximity card credentials: the wiegotcha,BHIS,2018-02-12 15:29:59+00:00,2018,2,https://www.blackhillsinfosec.com/gathering-proximity-card-credentials-wiegotcha/,"author, david fletcher, how-to, physical, physical pen test, physical pen testing, physical pentest, raspberry pi, rfid, wiegotcha","david fletcher// there are a number of items that i watch on ebay. included in that group are long-range proximity card readers. as it turns out, i was recently able […]"
bhis,webcast: a look into emerging security issues within cryptocurrency ecosystems,BHIS,2018-02-09 17:20:32+00:00,2018,2,https://www.blackhillsinfosec.com/look-emerging-security-issues-within-cryptocurrency-ecosystems/,"author, beau bullock, mike felch, webcasts, cryptocurrency, cryptocurrency security, webcast",mike felch and beau bullock// cryptocurrency conversations are everywhere you look! mike felch and beau bullock were so interested they started their own podcast about the topic. we’re excited to […]
bhis,are you spying on me? detecting ssl man-in-the-middle,BHIS,2018-02-08 15:35:48+00:00,2018,2,https://www.blackhillsinfosec.com/spying-detecting-ssl-man-middle/,"c2, informational, powershell, ssl decrypting",carrie roberts//* is your employer reading all your sensitive information when you browse the internet from your work computer? probably. but how can you be sure? it is common for […]
bhis,i spy with inspy,BHIS,2018-02-05 15:33:02+00:00,2018,2,https://www.blackhillsinfosec.com/i-spy-with-inspy/,"recon, red team tools, inspy, password spray, recon tool","darin roberts// do you ever find yourself on an engagement and need just a few more names with which to conduct a password spray? everyone knows the more emails you have, […]"
bhis,"deploy remnux to the cloud, reverse engineering malware in the cloud",BHIS,2018-02-01 15:48:01+00:00,2018,2,https://www.blackhillsinfosec.com/deploy-remnux-cloud-reverse-engineering-malware-cloud/,"author, how-to, john strand, cloud, remnux, reverse engineering malware",carrie roberts //* remnux is a free virtual machine image with reverse engineering malware tools preinstalled. remnux is maintained by lenny zeltser with extensive help from david westcott and is available from  i have […]
bhis,treating antivirus as “the gold standard”,BHIS,2018-01-29 15:27:52+00:00,2018,1,https://www.blackhillsinfosec.com/treating-antivirus-gold-standard/,"author, c2, informational, john strand, anti-virus, av, av bypass, bash, cash cow tipping, trevorc2, webcast","jordan drysdale // sacred cash cow tipping webcast 2018 follow-up the great kaspersky internet security 2017 antivirus product lived up to and met all of my expectations in testing, so […]"
bhis,webcast: cubicles and compromises,BHIS,2018-01-25 16:08:15+00:00,2018,1,https://www.blackhillsinfosec.com/webcast-cubicles-compromises/,"author, john strand, webcasts, cubicles and compromises, incident response, ir, webcast","john strand// here’s a live demo of john’s recent blog post that talked about gamifying your table top dungeon and dragons style. join john, kent, jordan and sierra as they […]"
bhis,cubicles and compromises printable,BHIS,2018-01-23 17:46:43+00:00,2018,1,https://www.blackhillsinfosec.com/cubicles-compromises-printable/,"author, how-to, john strand, webcasts, cubicles and compromises, dungeons & dragons, incident response, ir, table top, webcast","john strand// thanks for joining us for our cubicles and compromises webcast! we also have a recording available soon! in the meantime, here’s a blog post explanation: and, here you’ll […]"
bhis,webcast: sacred cash cow tipping 2018,BHIS,2018-01-16 23:48:11+00:00,2018,1,https://www.blackhillsinfosec.com/webcast-sacred-cash-cow-tipping/,"author, john strand, webcasts, av, av bypass, bypassing av, sacred cash cow tipping, webcasts",john strand// it’s time for our annual anti virus bypass extravaganza. see why av can’t be the end all be all solution to your security framework in 2018! and if […]
bhis,wild west hackin’ fest (wwhf) sdr labs,BHIS,2018-01-10 16:15:47+00:00,2018,1,https://www.blackhillsinfosec.com/wild-west-hackin-fest-wwhf-sdr-labs/,"author, david fletcher, how-to, keeloq fob, labs, sdr, software defined raid, wild west hackin' fest",david fletcher // during wwhf we had a number of attendees ask for the software defined radio (sdr) lab parts list and source code so that they could experiment at […]
bhis,analyzing extension effectiveness with burp,BHIS,2018-01-08 15:34:24+00:00,2018,1,https://www.blackhillsinfosec.com/analyzing-extension-effectiveness-burp/,"author, infosec 201, jordan drysdale, ad block extensions, adblock plus, burp, ghostery, ublock origin","jordan drysdale // tl;dr ublock origin appears, based on non-scientific testing, to be fairly effective at keeping trackers from making outbound http get requests. tested extensions: no add-ons v ghostery […]"
bhis,small and medium business security strategies: part 2,BHIS,2018-01-03 14:42:09+00:00,2018,1,https://www.blackhillsinfosec.com/small-medium-business-security-strategies-part-2-inventory/,"author, how-to, infosec 201, jordan drysdale, it security, small business, smb infosec controls",jordan drysdale // a few of us have discussed the stress that small and medium business proprietors and operators feel these days. we want to help stress you out even […]
bhis,a holiday tale of two teams: the blue team barbie & red team elf on the shelf saga,BHIS,2017-12-22 16:55:00+00:00,2017,12,https://www.blackhillsinfosec.com/holiday-tale-two-teams-blue-team-barbie-red-team-elf-shelf-saga/,"fun & games, blue team, blue team barbie, christmas toys, elf on the shelf, fun and games, infosec, red team, red team elf on the shelf","staff // thanks to everyone for all the good ideas! we had so much fun with this, and hopefully it made you laugh as much as we did. happy december! […]"
bhis,"dungeons & dragons, meet cubicles & compromises",BHIS,2017-12-21 18:33:35+00:00,2017,12,https://www.blackhillsinfosec.com/dungeons-dragons-meet-cubicles-compromises/,"author, blue team, john strand, cubicles and compromises, dungeons and dragons, incident response, table top",john strand //   lately we’ve been running a very cool game with a few of our customers. there’s been some demand for incident response table top exercises. for the […]
bhis,small and medium business security strategies: part 1,BHIS,2017-12-20 15:30:26+00:00,2017,12,https://www.blackhillsinfosec.com/small-medium-business-security-strategies-part-1-introduction/,"author, blue team, how-to, jordan drysdale, critical controls, it security, small business, small business security",jordan drysdale// blurb: a few of us have discussed the stress that small and medium business proprietors and operators feel these days. we want to help stress you out even […]
bhis,webcast: there and back again – a pathfinder’s tale,BHIS,2017-12-19 16:22:27+00:00,2017,12,https://www.blackhillsinfosec.com/webcast-back-pathfinders-tale/,"red team, red team tools, webcasts, burpsuite, zap",matthew toussain// portswigger’s burpsuite has become the tool of choice for web application penetration testers. owasp’s zed attack proxy (zap) not only fights in the same weight class but also […]
bhis,performing a physical pentest? bring this!,BHIS,2017-12-13 16:12:04+00:00,2017,12,https://www.blackhillsinfosec.com/performing-physical-pentest-bring/,"author, jordan drysdale, physical, red team, badgy, pen-testing, penetration testing, pentest, pentesting, physical pentest","jordan drysdale// physical pentest upcoming? bring a badgy. while badge reproduction may not be the intended use of this product, if you are a physical tester and you don’t own […]"
bhis,digging deeper into vulnerable windows services,BHIS,2017-12-06 15:05:10+00:00,2017,12,https://www.blackhillsinfosec.com/digging-deeper-vulnerable-windows-services/,"author, brian fehrman, external/internal, red team, application whitelisting, escalated, penetration testing, pentesting, privilege escalation, whitelisting, windows, windows privilege escalation","brian fehrman // privilege escalation is a common goal for threat actors after they have compromised a system. having elevated permissions can allow for tasks such as: extracting local password-hashes, […]"
bhis,a morning with cobalt strike & symantec,BHIS,2017-12-04 15:28:39+00:00,2017,12,https://www.blackhillsinfosec.com/morning-cobalt-strike-symantec/,"author, c2, joff thyer, red team, anti-virus, av software, easy button, pen-testing, penetration testing, pentest, pentesting, symantec, there is no easy button","joff thyer // if you have been penetration testing a while, you likely have ended up in a red team situation or will be engaged in it soon enough. from […]"
bhis,hide payload in ms office document properties,BHIS,2017-11-29 14:40:22+00:00,2017,11,https://www.blackhillsinfosec.com/hide-payload-ms-office-document-properties/,"red team, red team tools, how to hide payload in ms docs, malware, microsoft, ms word, pen-testing, penetration testing, pentest, pentesting, pentesting tips and tricks, powershell, powershell scripts, word","carrie roberts* // can you think of a reason why you might want to put a lengthy comment into the properties of an ms office document? if you can, then […]"
